File_name,Bug,Time
0x2339674bfdbee54730ae05fdecdb831b9f2e34e5.sol,FALSE,30.28210855
0x8bdb442803275b21abb2555fea11468bf5d98256.sol,FALSE,28.53985977
0x3ac969b43affc4e0684dc52dc3072b109d0e348d.sol,FALSE,37.90282154
0x9024444bb605977ac4f949d51986075f89f0dd24.sol,FALSE,37.61995578
0x315f371c515f4e91b2ec35ae05929762d11f4a40.sol,FALSE,37.51144409
0xe427c28041f8106840c8b31a4cbd5ca9f0124041.sol,FALSE,37.18259001
0xcafb01d10e27c1eef91087cb3a88f1597bd8337e.sol,FALSE,26.4609015
0x071db769081668eb978e5b58c8fc401c4222469d.sol,FALSE,26.37152529
0x03d0a7f0519946e723aa76372bb34a9540f628ae.sol,FALSE,25.88342714
0x344b3f5997292d2b3aad1370da03503c903eac4e.sol,FALSE,25.75687242
0x3080ec2a6960432f179c66d388099a48e82e2047.sol,FALSE,25.47945523
0x42b8c446e4ad4c4c0c14f9594c83f1373d8d0a44.sol,FALSE,25.25280142
0x4cb77c9fc336d3a7e847d96dc91fa28394080393.sol,FALSE,24.70224094
0xf94ea839f73a8e9fbeb8127d49eb4e267be14554.sol,FALSE,24.48234844
0x421fdf446ecaa0d4e6f1faafdf1ff4b5ae0ad92b.sol,FALSE,24.45362353
0xd69b2f36e9b4508fe2cc9ee2b3b571013ca4cd7a.sol,FALSE,24.01853061
0x0ec79f04d2eb929875ac60b3875da842e2a9a560.sol,FALSE,23.90192747
0xed9624d6012087adb3a168a396aa73ce5d1b34c5.sol,FALSE,23.86120319
0x6ff1722ed92cb5ad4b2e7c85b8d44c4d8f9e7856.sol,FALSE,23.73176384
0xbecb150bbe8b44d9083531cad1a8f8fb3b56a747.sol,FALSE,23.35894895
0x1a8279ea724340786b4cf7964ab8924917c27cc8.sol,FALSE,22.92216039
0xa6a2439a63a8ae42e38204ec27f4cd7d3fe2cdea.sol,FALSE,22.79122257
0xf279585a0c4ebe2471be7dac0c5ff6372636df55.sol,FALSE,22.50279689
0xe363bb6e1251b815dbcda74be185274cc23e06f8.sol,FALSE,21.44273543
0x6a6b391ba6c00418d0ece1177c357c2bd4e894f6.sol,FALSE,21.43907213
0x90322ff5ec97fd191eedcfbd2c271f05799b0d67.sol,FALSE,20.76699448
0xef0ff94b152c00ed4620b149ee934f2f4a526387.sol,FALSE,20.64314151
0x04354727df77efab18c55491d06845a3a49bcfa3.sol,FALSE,30.41458511
0x62f49e904af170ea377f399aca76c13ff25a6f5e.sol,FALSE,29.2421782
0x029eb0c7b72b54c6b90a4b2548bb25c8221059f1.sol,FALSE,28.7651124
0x88f042fdea1d94ccd7b848686f9f529552085110.sol,FALSE,28.21732306
0x6474275366965365eefe10b0796806541df4381c.sol,FALSE,28.08568645
0x0eb68f34efa0086e4136bca51fc4d0696580643e.sol,TRUE,27.00465679
0xc381bb219830ab298e3fec16530c21fa0cdd23d1.sol,FALSE,26.9231286
0xeb67323b53a7f787984ae56897ffb5c17813b4ec.sol,FALSE,26.67618155
0xd8f1c224002ce1782a3100793fb1ddc102f4723f.sol,FALSE,26.28044748
0x07be6e7ccfa202c7fc3dd4b55dda6b122a6ffeea.sol,FALSE,26.14045334
0x3778d3186221f4009bf7207b99bad7fc414a7d35.sol,FALSE,26.038059
0x2a350c8429ff66b9446fcd12e148cd09438a1f00.sol,FALSE,25.84175873
0xace8ae444aaf0a6e898b0f62f2ad22d67aee04ba.sol,FALSE,25.47053528
0xc667a582b1c773f322a97653eb45818b173aae08.sol,FALSE,25.37369132
0x84f396739984e8bf9aca791541b01637c23bcb16.sol,FALSE,24.80660486
0x8dad7fed90d020726fd22fe617cad6beba6f6a01.sol,FALSE,24.67492366
0x7b06ad0c1afb9e8d449bea1d70a3577dd3d3be4e.sol,FALSE,24.53624082
0x961ac83327201322f90af87c2a9a9c1e4b4eabf1.sol,FALSE,24.30576372
0xcfaf80b93b2c5a6adccceb382d022fcf2d5b2d24.sol,FALSE,24.19366741
0xf3e5e76dabc9f4c479c258b4d7bb2f8250a8819c.sol,FALSE,24.0791738
0x32cbd6b5098a327697adf252a681f9002ad5fe5d.sol,FALSE,23.96758962
0x8ffde97829408c39cde8fadcd4060fd6ffd5a355.sol,FALSE,23.8600924
0xd7ca74ff003c90e62505d21ec7dac36bcfd9f6f2.sol,FALSE,23.42771006
0x0d599c0ba1f7b60e78de6ee96bed5be87525113e.sol,FALSE,23.41355419
0x0c73ad49b9824dfe59e6b0abd0d0fe26c6f268cd.sol,FALSE,23.4078784
0x69baaac3e7de5665df699919328fa905365292eb.sol,FALSE,23.27436852
0xd9a4cb9dc9296e111c66dfacab8be034ee2e1c2c.sol,FALSE,22.91868448
0xa52588d04c5b21854f42cbcd9502aa6092e6a779.sol,FALSE,22.91056204
0xbd8fbf235a844c96b5e43c0c1a156b963e49a90e.sol,FALSE,22.68322611
0xde0f6e4a2b2f2cb40ce1e10a5f3d8c7241fa6c09.sol,FALSE,22.55271316
0x6c7eea95fe3d9ac38c3a41a3a16bdf938c496c04.sol,FALSE,22.52676773
0x49ee1555672e1b7928fc581810b4e79dd85263e1.sol,FALSE,22.23281312
0xab2025cff2e45b2710bf0e87bb22b6a01c189374.sol,FALSE,22.22409201
0xa1b82e4ec465748d06bd3751d409ca7d23f1d1fb.sol,FALSE,22.12633085
0xc41c7315e5da4aa94c745174af421c7ac75cdcb8.sol,FALSE,22.11654353
0xfd4085e56a96787fb7acd9b49510f874c3d4afcb.sol,FALSE,22.05989814
0xb38d2e4600cf1d46dd6b1cdafd4584c2c2ea195b.sol,FALSE,22.03592277
0xae60bc5d3729db7470621bca401a2e2160e23b23.sol,FALSE,21.82586265
0x57ecd1f90b1298f374737f0d7dd6aabb11b41c0f.sol,FALSE,21.71580386
0xa160452e4c14334fe0f6ea19f83552df2cfb4a1e.sol,FALSE,21.58011055
0x33d49539973add013ba58586ff350dbf20b29292.sol,FALSE,21.56373858
0x4929000a05e5b404b8bf3baa088be5042e8ff99e.sol,FALSE,21.54964542
0xed555f6b668c8c178700ab9a378e983d8131a4e8.sol,FALSE,21.49068737
0xd877884e6ecffc32eb0e8fb75dd2aa874c72ec27.sol,FALSE,21.19024324
0x868ba9aeaca5b73c7c27f3b01588bf4f1339f2bc.sol,FALSE,21.11459279
0x12f51386583ae7f2b8f3f8cb94b716e4f54fa4fe.sol,FALSE,21.09565043
0x37824a582932682da61f179f234563f6fd6b55f8.sol,FALSE,21.01950932
0xad469ea2813264475abe13bb5e4656ee8725a2dd.sol,FALSE,20.81926036
0xfa2b9e5f4b60767d4c3ca6e316d8599311419b3e.sol,FALSE,20.80442619
0xfb823acf0b50eed87a91c5b08c779f58c7b23149.sol,FALSE,20.65359235
0xf25e48d3a5a5007f5503469041032c81ef2ef1b9.sol,FALSE,20.65017819
0x00c1f389af4f909a4f32a62e5d16850af8756389.sol,FALSE,20.64124012
0x515f29d0865991e5e7d1d3641dffe7d9d8bc3471.sol,FALSE,20.6333189
0x0957535e68df0f8840112542e96fb6e7f6599806.sol,FALSE,20.5343473
0xc5ce7d9f2e38c8ca4434e3da4a9b2ee5c8abfb8f.sol,FALSE,20.17782164
0xc0e12bcb40fa681f4b74bcc187e9161a1e4f11e2.sol,FALSE,20.0520103
0x1f54e79798400ff0b467ff81f78b9a51ceca2ab5.sol,FALSE,20.04409146
0xb2740f16197c4a6b28769ff262adf634dad9b8c4.sol,FALSE,20.04231668
0xb0346e5fea133bddfc050f85e3a0755b492adfec.sol,FALSE,19.96912193
0xd0aabcfddbc5b17e403ff016375e27dc2a8e3c18.sol,FALSE,19.91821241
0x6ae4e5aacb5711471d3765ddf2306ee0b184569a.sol,FALSE,19.7646935
0xf68a523d96c15c36820ab16ec0f536de3e920359.sol,FALSE,19.71659708
0x4764b8f8c9743c320dd2ecc0f4484b3dacb6f2c5.sol,FALSE,19.71143961
0x1272bda09c24fe3000a3ae488b2c9fd050fe68a2.sol,FALSE,19.59776139
0xa4e3494c5426d3b699b20de94d304f5750e02374.sol,FALSE,19.10770726
0x44b7d7b69678bc77230722bb3428fe481b32e84d.sol,FALSE,19.07112885
0xbf74c12d6e6a8c2bd7f36a917250e2bf8bffefc1.sol,FALSE,19.00752473
0x512887d252bb4b7be4836d327163905aaea81b47.sol,FALSE,18.97053623
0xcde96b4e90d11add3c815c8786583c21dd9e2171.sol,FALSE,18.93261981
0xf1a08bf7d149a3c6f6fe9c2511f0025ded57fa8a.sol,FALSE,18.63364387
0x5456e3b342e8f8c029aa6ca1bd6df3c84f1d24fe.sol,FALSE,18.61122704
0x33f8975d092cfa6f08f14954936ee1c07cd24f61.sol,FALSE,18.5926826
0x296b2dff55a76685eb084e8a52e361c1a37074bd.sol,FALSE,18.56195927
0xe22ac5ee977f9054843d75503789d3098a46e9c0.sol,FALSE,18.54804778
0x9e2e40e382d45cd80a6047231d759e5494c3ac23.sol,FALSE,18.47941208
0x3a1343a3ca3c32a69b79ae82e8a9a71c1293c566.sol,FALSE,18.45212388
0x43fb0dfae060713087dd792e306848af0c768daa.sol,FALSE,18.43011689
0xb23f92404b05e4d89d301d2aa3d4ffc899d37298.sol,FALSE,18.37133479
0xffa52dce6eb5695436be96ca9b7df63382e4c34d.sol,FALSE,18.15081048
0xc0d0a87b8e18811b863b50494867369588027063.sol,FALSE,17.81836891
0xd099c363eb969f405099f17b413e2ebdc7018a7d.sol,FALSE,17.67201519
0x2352d238101c3b107f6918658fcd18b07b6cbbed.sol,FALSE,17.64064908
0x1fcfa41f532c705d87a19aa91050ffc7fa170141.sol,FALSE,17.42225552
0x1d83a0313fb1cd7d8b0826c30725c63f0df85722.sol,FALSE,17.36415005
0x01ed344757aecb389a38f0431025f4168d09f0f4.sol,FALSE,17.31289744
0x24b87a3e73a6fd3ee03dfc330ec4b00bfb74a40e.sol,FALSE,17.18523693
0xd3ca729a2c51e0ddf67ee98e2ea808238bc37f51.sol,FALSE,16.98409343
0x0ee46fafb63676d05aeeb8f2cbe983919a2a7f2a.sol,FALSE,16.94755507
0x5b2dcc96a0d5fb593e523b8eb79cfc0509021071.sol,FALSE,16.94266796
0x29af3dc52839b86b70e739fcf380c2e6561cfebf.sol,FALSE,16.87406278
0xfd2211fca84d335c9a79acc63b0c1cb5a6df9f78.sol,FALSE,16.80699301
0x2250aed1c84c0f68b073c857b3c3f3f049880575.sol,FALSE,16.42439628
0xd7ce0742fd67a171d1dff89cf89760465c1c9a15.sol,FALSE,16.41680646
0x02cc75f4f0e29cdc76a94ec38fb5281f83c9d93f.sol,FALSE,16.36316586
0xbaeae0845247646f0d87fe87e228ce5cca8ff3be.sol,FALSE,16.31207037
0x6880020d618e6b544a794a7d053e526c9ad2d6ce.sol,FALSE,16.15102029
0xfb3e3e964947bad74e69f39bb349c3f5994f8a08.sol,FALSE,15.91952825
0x992f32ff4021b53610807ee39a22cfb026f81daf.sol,FALSE,15.86679459
0xb09b1500e55b845966705f0881187f4d3d8b64d8.sol,FALSE,15.85066962
0x58dff93a1cffa581855156989f54793c351d6288.sol,FALSE,15.74040937
0xc89dc40fd7d308763ec1e7a8df13a8d00676e547.sol,FALSE,15.72683096
0xb0a150b23354d90182d2024239d264f3be8b00b2.sol,FALSE,15.61876392
0x0144417141881772e4b924c5408422dc251c3d12.sol,FALSE,15.57997632
0x7e9736eb8e9e38165e08baeb8a2936aa15dabb6f.sol,FALSE,15.40847683
0xb63d42c378c566ecaaf82179b86d221c2f15b879.sol,FALSE,15.32277894
0x9478abe9244872274808d324b968c30f29e1a442.sol,FALSE,15.31546021
0x9c7701f392f60a8dc255e1486d793c4c6f600fa5.sol,FALSE,15.30167389
0xea1d6b251268d1e264de6838f13bb9dfff10d09c.sol,FALSE,15.21916699
0xc213dc998b6c0d9c51f9cc72240596e1dd684ec7.sol,TRUE,15.17694545
0xac40e5ecbe40066c51d9e15361679f414d7dec12.sol,FALSE,15.15074849
0x92a33631c630fff26291925bb510203dd6f4e9e2.sol,FALSE,15.09634995
0x014324b2307b1a578e3d64aa36e6e4b22b118061.sol,FALSE,14.77627301
0xbbb38be7c6d954320c0297c06ab3265a950cdf89.sol,FALSE,14.59148026
0xd89198402b55ea9dfb5b5b00a55ce032c27948bb.sol,FALSE,14.54810858
0x29d265d1480a9c48c3ed1c051f57aee94ca0b975.sol,FALSE,14.53142858
0x4dd5567801392bcdfe2e28b314776356d8c190f0.sol,FALSE,14.30318308
0x7dda9641bfac658a2f3acd9018bae8e5a3ce0dfc.sol,FALSE,14.2317996
0x09404c89de5fbd2a52bc5962da1e3560b4abd208.sol,FALSE,14.20444274
0x8cd2d8d9ced027ebbdb2d2b8d13440cc48b51673.sol,FALSE,14.18545628
0xab57063ac93bed995bd31258194b231d940b057b.sol,FALSE,14.15817642
0xa36f93429aa6eebf2ae3946471b764d0dba21e45.sol,FALSE,14.15049481
0x37facf77a5409018c014fdeac749dfa6b5b177e7.sol,FALSE,14.12641835
0xbf5ed388474dae57f2ba62badc482bced85ba763.sol,FALSE,14.11444235
0xaf9673f93a2acb540c178b8c9c969c8ff0f4f672.sol,FALSE,14.02556419
0xad64710573078fcfbdcbbe331015f1dde2a64ba2.sol,FALSE,14.02053714
0x854ae5f5c23a54e3ac3567ddc100a4b4b40d468b.sol,FALSE,14.00093937
0xed7abc3b8f7067b8cbcc699f2abc9337e624e161.sol,FALSE,13.99184442
0x6d6c3beda37ba83a4962746c43e3a20db46399ec.sol,FALSE,13.95271468
0xbf84007b302226cb54c91130bb1bcf1e004063d0.sol,FALSE,13.89451241
0xe06ca07364dc7af1d0cf84b34b05b2e19881fbfe.sol,FALSE,13.87788081
0x85c5b89993d7a03057928de781cd61b44466f17a.sol,FALSE,13.74006033
0xce5ad11564cd967fae5b6f9b05148b15c8893e56.sol,FALSE,13.66369557
0xddbaf7f74d2db3536895b45690e9b82bb5a90a41.sol,FALSE,13.5592773
0x894b883905bfee2cc448880f1b59f4a762e67566.sol,FALSE,13.48195577
0x182c73dce8595803dcdcbcb681e96dc5756a44a2.sol,FALSE,13.47398067
0xc0e1ac1111dd96357853893f688a43946ef7553c.sol,FALSE,13.37696505
0x6b0c7d013cc0b461490287cc20aa9f34f950a6a6.sol,FALSE,13.33532238
0xf39e098f6c3a356f4f478ed4f05419c9d2a4aa2d.sol,FALSE,13.31851745
0x7f249dbd212158e1ac449f0a37ca956c8186ac80.sol,FALSE,13.29973054
0x2160a4b3c6a4fad8f0c40a4816369e29ca3e47da.sol,FALSE,13.24577713
0xe9b1de588ec51221ee757ccf599acfac1a18c78e.sol,FALSE,13.20913219
0xb920ebcf540be36215df3211e095fabe15412b5b.sol,FALSE,13.03054476
0x959e507febc94d8d85b0adaa1c594c0a02aa209a.sol,FALSE,12.9665792
0x6559a9e2d3e97843ebb035d6ab217ed06b44729c.sol,FALSE,12.85135889
0x54a2c92b090143e6846e1f375e0f624f4131fec5.sol,FALSE,12.84565353
0x4bf4660f95a7a1489cc5f6c20e95e6ad7d4f88c1.sol,FALSE,12.75241446
0x4ff0170a2bf39368681109034a2f7d505f181544.sol,FALSE,12.73867965
0x3c36ccf03dab88c1b1ac1eb9c3fb5db0b6763cff.sol,FALSE,12.58936143
0x9c0c41deae93535a5ce08ec42f60ef7172ce0b8a.sol,FALSE,12.57662463
0x7d738afb447d99cfaad14a1fffcbbebbf2cd004a.sol,FALSE,12.50865817
0x86511a289585a170c4d8d0f4c44bb4ce748397ad.sol,FALSE,12.48833323
0xce179371f3993c9c8272bf473bb5d0b4742c2c6f.sol,FALSE,12.47681427
0x47c3fe22d3f4f5132e3ea7f21faf59dd26bdd7cb.sol,FALSE,12.36315989
0xa1b6454b773d93cba21bcda981e6ca272c482522.sol,FALSE,12.34973574
0x2b03a54c14b5866a92d76f64c37b526577f9cc52.sol,FALSE,12.31812477
0xe31c00110d827c29370f655513707feec02c25ed.sol,FALSE,12.25185537
0xfe466b93254ac6c6d8c0178b7cc4cb3df4899a3c.sol,FALSE,12.18230271
0xf6752df534a51f0acbe18d13491513a756f0b796.sol,FALSE,12.16409373
0xddce908d94d07ecf607cc1992e27c1d33bfb5f1c.sol,FALSE,11.95761919
0xe63c3770823da6f9d9e2fd46bb2e0d0b78f87815.sol,FALSE,11.93672204
0x0b1595e5aea8c1f0ea856ff1cfd8b5fba3db189e.sol,FALSE,11.93333411
0x8a7a5fe1985ecef84be9cc992a1aac1762c5df01.sol,FALSE,11.85539293
0xbb7ad743417c7ae08fde20e1432866dd2e5bd6e0.sol,FALSE,11.7478857
0xbdce36d77305cce80bf314279afed10ed7f56128.sol,FALSE,11.69756222
0x1545819ab6fe1505ff7b6d6fbfcfca73862a4e1d.sol,FALSE,11.60669279
0x9e5cb9b16fc47cf6c63ffb73b5c64fc39a58e771.sol,FALSE,11.59022188
0xd86910f39c7bcbc9205640120e6536ca4ca81e37.sol,FALSE,11.47624946
0x4211d8d666f37c359f92f9f3b229a0a27af2a619.sol,FALSE,11.46490645
0xb37089f5673d76e7378272fff759c35cbd2543ed.sol,FALSE,11.43342447
0x8161c2b57f3e77a497ce56307c2774d6077b2b9c.sol,FALSE,11.43303108
0xc5a0e0dab0ae0755a09411cb45147608b73a829b.sol,FALSE,11.42457652
0x97a51b0ebaf72d0c09cc425c522f256d40175bab.sol,FALSE,11.42109346
0x3a08f5cf2c77d003fe07b69e76ff27cbb1520b4f.sol,FALSE,11.37726593
0x957b28f93b0e01557e21e6c564ab26ddc2d18ec5.sol,FALSE,11.36019993
0x637b2fb28a9b0d5fc320a31121b4c9f87b30e45f.sol,FALSE,11.35228157
0xd491264ede90301e04a96a05ee35a6b399cd180a.sol,FALSE,11.29830265
0xd1400d2c740d061434fa46c9e0f818bd14147e61.sol,FALSE,11.27035546
0xa9bc7b6c8caadbaca107725afeef4de7a98e33cb.sol,FALSE,11.25157428
0xaa3bca4d5be9d0ea125f733d9344c15c78efdaf6.sol,FALSE,11.19101644
0xc6304e326b2462f59d811285eab0d5a50266f362.sol,FALSE,11.18042636
0x419ab8ef84b707eb60775fab2bec3a27c6eee27c.sol,FALSE,11.17985392
0x093ef237e6c0880277e400c9c042be22fc0dee16.sol,FALSE,11.17396283
0x3c331684908be17ad7c77d47f66dc5d42eba6bc6.sol,FALSE,11.1400106
0x7c9d21b60e9ca9bbf172b1dc24f27ecf200dd146.sol,FALSE,11.1013453
0x149f33f6bba536d87005054b9dc458e46888264c.sol,FALSE,11.08611465
0x212c77fe4779f88e7a01163a04b556731dc5f455.sol,FALSE,11.06890392
0x18684f460ba87c6c3253ec6b96322f6fd911692b.sol,FALSE,11.05370617
0xd6c4f12b9fef0ba9a3a3d2c5edc4666698d32506.sol,FALSE,11.00606513
0x90588ddcb6716ecbdc3bbb6890fd4de5518cc307.sol,FALSE,10.9959681
0x87ee842c0f53cb79ce4d1595b11cdafe09f53450.sol,FALSE,10.96731782
0xea1cdb66886cc2d0c6c60f8bbd4aed37e6a88062.sol,FALSE,10.94762087
0x9f14689cdf522849816d5fc960645bc747f64468.sol,FALSE,10.928406
0x5b4a94b04ab70b7bd109f8e16fc3dbc93bc54432.sol,FALSE,10.91427112
0x4936d5ac67b18614b0102a112d310de89da2e20a.sol,FALSE,10.9105649
0x3a4131e478992cd856d2f8be4cb5cd8e56e635b3.sol,FALSE,10.89921975
0x6e8eb65e8768d9c67f7d16c7fed005e3e0373cfb.sol,FALSE,10.73976302
0x73aa31cd548ac14713f778f454348d90564e2de1.sol,FALSE,10.70951986
0x8723eb25fc67a6ea3693718019fe7294f078d2b2.sol,FALSE,10.70430994
0x226d234b3cd32608540ee8d796a19f3301f945d3.sol,FALSE,10.65274215
0xf1280a9333ed16182c821aeb6f489b582788e639.sol,FALSE,10.65130401
0x499b78d0ef68272804c9661d7a12dcc7208bc322.sol,FALSE,10.63966346
0x859ff761bbf4b79216e343e517552fd2d0127e41.sol,FALSE,10.63632822
0xaa712987f46634a1aebe5eb91fe4acad9b3a3147.sol,FALSE,10.58763719
0x1faa9ac72e58f84373fb60d9e9f5257170e688f7.sol,FALSE,10.57343459
0x5ffb26f1c4de01fe5f2ba068ec9ea9365eda3d13.sol,FALSE,10.40671182
0x248fed766b4953b6847a397b291a9df97b3c2a39.sol,FALSE,10.38781381
0x083a5c4b0a41a8a97158485729ed21c42ece2a49.sol,FALSE,10.32419324
0x083a5c4b0a41a8a97158485729ed21c42ece2a49.sol,FALSE,10.32419324
0x489c98acfb7cb4a1e4c9a525b6be20cbc28ba94e.sol,FALSE,10.28079462
0x489c98acfb7cb4a1e4c9a525b6be20cbc28ba94e.sol,FALSE,10.28079462
0x44c099ca88cb2bb98a21658818ff28ef2680f3fb.sol,FALSE,10.18190813
0x44c099ca88cb2bb98a21658818ff28ef2680f3fb.sol,FALSE,10.18190813
0x03bfcdef494b8617d50c1467b516d2676755bf24.sol,FALSE,10.14721775
0x03bfcdef494b8617d50c1467b516d2676755bf24.sol,FALSE,10.14721775
0x09a52b4c749d006f7fc0c3f316aeca54d74bb97a.sol,FALSE,10.14209414
0x09a52b4c749d006f7fc0c3f316aeca54d74bb97a.sol,FALSE,10.14209414
0xc66f851d29d66eeaf8a78dc32949c59861501ee4.sol,FALSE,10.05638528
0xc66f851d29d66eeaf8a78dc32949c59861501ee4.sol,FALSE,10.05638528
0x48c7c3392e1c542641d14516f2bda078e242df79.sol,FALSE,10.03503966
0x48c7c3392e1c542641d14516f2bda078e242df79.sol,FALSE,10.03503966
0xefb2de8e3464b5f33840d12d7f0259831bb381a7.sol,FALSE,10.00875878
0xefb2de8e3464b5f33840d12d7f0259831bb381a7.sol,FALSE,10.00875878
0x1e71676f95ed43e100c26e3411e7b6971e9f16f0.sol,FALSE,9.970611334
0x1e71676f95ed43e100c26e3411e7b6971e9f16f0.sol,FALSE,9.970611334
0xa91b8cc272065c8b24335630e34684278eecc974.sol,FALSE,9.969547749
0xa91b8cc272065c8b24335630e34684278eecc974.sol,FALSE,9.969547749
0x4e3ee12ae8d953dc8e85911a447b7b816363577b.sol,FALSE,9.963192701
0x4e3ee12ae8d953dc8e85911a447b7b816363577b.sol,FALSE,9.963192701
0xbe35a8098188a6aed530aa417d867b3e8d441339.sol,FALSE,9.943348646
0xbe35a8098188a6aed530aa417d867b3e8d441339.sol,FALSE,9.943348646
0x6011ef1f7db6b94965d9c1adf1194d1ee482b4df.sol,FALSE,9.941982746
0x6011ef1f7db6b94965d9c1adf1194d1ee482b4df.sol,FALSE,9.941982746
0x796bd8622a3cca762138309daac46164fc9f7fd6.sol,FALSE,9.932532787
0x796bd8622a3cca762138309daac46164fc9f7fd6.sol,FALSE,9.932532787
0xcedc9a3c76746f288c87c0ebb0468a1b57484cb1.sol,FALSE,9.917140722
0xcedc9a3c76746f288c87c0ebb0468a1b57484cb1.sol,FALSE,9.917140722
0x5dc2aa7bafb6e984ac7c0c05e06630fc96a0a6f8.sol,FALSE,9.909156561
0x5dc2aa7bafb6e984ac7c0c05e06630fc96a0a6f8.sol,FALSE,9.909156561
0xec43870ddf09fdc572634d6b4bfd57eff62f6942.sol,FALSE,9.905903578
